time,open,high,low,close,tick_volume,spread,real_volume
2024-12-31 12:30:00+00:00,42890.37,42890.37,42889.62,42889.62,241994,140,0
2024-12-31 13:00:00+00:00,42890.37,42890.37,42889.62,42890.37,242221,140,0
2024-12-31 13:30:00+00:00,42889.62,42890.37,42889.62,42890.37,244082,140,0
2024-12-31 14:00:00+00:00,42889.62,42890.37,42889.62,42889.62,243327,140,0
2024-12-31 14:30:00+00:00,42890.37,42890.37,42889.62,42889.62,242204,140,0
2024-12-31 15:00:00+00:00,42890.37,42890.37,42889.62,42890.37,239869,140,0
2024-12-31 15:30:00+00:00,42889.62,42890.37,42889.62,42889.62,238815,140,0
2024-12-31 16:00:00+00:00,42890.37,42890.37,42889.62,42890.37,239953,140,0
2024-12-31 16:30:00+00:00,42889.62,42890.37,42889.62,42890.37,236772,140,0
2024-12-31 17:00:00+00:00,42889.62,42890.37,42889.62,42890.37,237296,140,0
2024-12-31 17:30:00+00:00,42889.62,42890.37,42889.62,42889.62,208575,140,0
2024-12-31 18:00:00+00:00,42890.37,42890.37,42889.62,42889.62,208360,140,0
2024-12-31 18:30:00+00:00,42890.37,42890.37,42889.62,42889.62,241600,140,0
2024-12-31 19:00:00+00:00,42890.37,42890.37,42889.62,42889.62,241324,140,0
2024-12-31 19:30:00+00:00,42890.37,42890.37,42889.62,42889.62,241066,140,0
2024-12-31 20:00:00+00:00,42890.37,42890.37,42889.62,42889.62,242932,140,0
2024-12-31 20:30:00+00:00,42890.37,42890.37,42889.62,42889.62,243344,140,0
2024-12-31 21:00:00+00:00,42890.37,42890.37,42889.62,42889.62,243790,140,0
2024-12-31 21:30:00+00:00,42890.37,42890.37,42889.62,42889.62,244558,140,0
2024-12-31 22:00:00+00:00,42890.37,42890.37,42889.62,42889.62,246002,140,0
2024-12-31 22:30:00+00:00,42890.37,42890.37,42889.62,42889.62,244708,140,0
2024-12-31 23:00:00+00:00,42890.37,42890.37,42889.62,42889.62,248158,140,0
2024-12-31 23:30:00+00:00,42890.37,42890.37,42889.62,42890.37,248303,140,0
2025-01-01 00:00:00+00:00,42889.62,42890.37,42889.62,42889.62,253029,140,0
2025-01-01 00:30:00+00:00,42890.37,42890.37,42889.62,42890.37,252765,140,0
2025-01-01 01:00:00+00:00,42889.62,42890.37,42889.62,42889.62,252889,140,0
2025-01-01 01:30:00+00:00,42890.37,42890.37,42889.62,42889.62,253198,140,0
2025-01-01 02:00:00+00:00,42890.37,42890.37,42889.62,42889.62,251654,140,0
2025-01-01 02:30:00+00:00,42890.37,42890.37,42889.62,42889.62,251286,140,0
2025-01-01 03:00:00+00:00,42890.37,42890.37,42889.62,42889.62,252148,140,0
2025-01-01 03:30:00+00:00,42890.37,42890.37,42889.62,42890.37,252817,140,0
2025-01-01 04:00:00+00:00,42889.62,42890.37,42889.62,42889.62,253163,140,0
2025-01-01 04:30:00+00:00,42890.37,42890.37,42889.62,42889.62,252812,140,0
2025-01-01 05:00:00+00:00,42890.37,42890.37,42889.62,42890.37,252571,140,0
2025-01-01 05:30:00+00:00,42889.62,42890.37,42889.62,42890.37,252440,140,0
2025-01-01 06:00:00+00:00,42889.62,42890.37,42889.62,42889.62,253163,140,0
2025-01-01 06:30:00+00:00,42890.37,42890.37,42889.62,42890.37,252773,140,0
2025-01-01 07:00:00+00:00,42889.62,42890.37,42889.62,42890.37,253270,140,0
2025-01-01 07:30:00+00:00,42889.62,42890.37,42889.62,42889.62,253707,140,0
2025-01-01 08:00:00+00:00,42890.37,42890.37,42889.62,42889.62,253718,140,0
2025-01-01 08:30:00+00:00,42890.37,42890.37,42889.62,42889.62,251716,140,0
2025-01-01 09:00:00+00:00,42890.37,42890.37,42889.62,42889.62,252868,140,0
2025-01-01 09:30:00+00:00,42890.37,42890.37,42889.62,42889.62,251194,140,0
2025-01-01 10:00:00+00:00,42890.37,42890.37,42889.62,42889.62,249096,140,0
2025-01-01 10:30:00+00:00,42890.37,42890.37,42889.62,42890.37,248451,140,0
2025-01-01 11:00:00+00:00,42889.62,42890.37,42889.62,42890.37,246746,140,0
2025-01-01 11:30:00+00:00,42889.62,42890.37,42889.62,42889.62,246671,140,0
2025-01-01 12:00:00+00:00,42890.37,42890.37,42889.62,42890.37,247335,140,0
2025-01-01 12:30:00+00:00,42889.62,42890.37,42889.62,42889.62,248273,140,0
2025-01-01 13:00:00+00:00,42890.37,42890.37,42889.62,42889.62,246736,140,0
2025-01-01 13:30:00+00:00,42890.37,42890.37,42889.62,42890.37,248147,140,0
2025-01-01 14:00:00+00:00,42889.62,42890.37,42889.62,42890.37,247102,140,0
2025-01-01 14:30:00+00:00,42889.62,42890.37,42889.62,42890.37,245046,140,0
2025-01-01 15:00:00+00:00,42889.62,42890.37,42889.62,42890.37,243294,140,0
2025-01-01 15:30:00+00:00,42889.62,42890.37,42889.62,42890.37,245420,140,0
2025-01-01 16:00:00+00:00,42889.62,42890.37,42889.62,42890.37,246422,140,0
2025-01-01 16:30:00+00:00,42889.62,42890.37,42889.62,42890.37,243746,140,0
2025-01-01 17:00:00+00:00,42889.62,42890.37,42889.62,42889.62,243277,140,0
2025-01-01 17:30:00+00:00,42890.37,42890.37,42889.62,42889.62,245142,140,0
2025-01-01 18:00:00+00:00,42890.37,42890.37,42889.62,42889.62,243914,140,0
2025-01-01 18:30:00+00:00,42890.37,42890.37,42889.62,42889.62,243610,140,0
2025-01-01 19:00:00+00:00,42890.37,42890.37,42889.62,42890.37,243583,140,0
2025-01-01 19:30:00+00:00,42889.62,42890.37,42889.62,42889.62,246821,140,0
2025-01-01 20:00:00+00:00,42890.37,42890.37,42889.62,42890.37,246219,140,0
2025-01-01 20:30:00+00:00,42889.62,42890.37,42889.62,42889.62,245399,140,0
2025-01-01 21:00:00+00:00,42890.37,42890.37,42889.62,42890.37,245299,140,0
2025-01-01 21:30:00+00:00,42889.62,42890.37,42889.62,42889.62,245409,140,0
2025-01-01 22:00:00+00:00,42890.37,42890.37,42889.62,42889.62,205230,140,0
2025-01-02 01:00:00+00:00,42527.32,42527.32,42523.57,42523.57,19239,140,0
2025-01-02 01:30:00+00:00,42523.82,42523.82,42523.57,42523.57,19898,140,0
2025-01-02 02:00:00+00:00,42523.82,42523.82,42523.57,42523.57,19398,140,0
2025-01-02 02:30:00+00:00,42523.82,42523.82,42523.57,42523.57,19502,140,0
2025-01-02 03:00:00+00:00,42523.82,42523.82,42523.57,42523.57,19674,140,0
2025-01-02 03:30:00+00:00,42523.82,42523.82,42523.57,42523.57,19864,140,0
2025-01-02 04:00:00+00:00,42523.82,42523.82,42523.57,42523.57,20338,140,0
2025-01-02 04:30:00+00:00,42523.82,42523.82,42523.57,42523.57,20066,140,0
2025-01-02 05:00:00+00:00,42523.82,42523.82,42523.57,42523.57,20352,140,0
2025-01-02 05:30:00+00:00,42523.82,42523.82,42523.57,42523.57,20342,140,0
2025-01-02 06:00:00+00:00,42523.82,42523.82,42523.57,42523.57,20126,140,0
2025-01-02 06:30:00+00:00,42523.82,42523.82,42523.57,42523.57,20058,140,0
2025-01-02 07:00:00+00:00,42523.82,42523.82,42523.57,42523.57,20116,140,0
2025-01-02 07:30:00+00:00,42523.82,42523.82,42523.57,42523.82,20123,140,0
2025-01-02 08:00:00+00:00,42523.57,42523.82,42523.57,42523.82,20098,140,0
2025-01-02 08:30:00+00:00,42523.57,42523.82,42523.57,42523.82,19674,140,0
2025-01-02 09:00:00+00:00,42523.57,42523.82,42523.57,42523.82,19674,140,0
2025-01-02 09:30:00+00:00,42523.57,42523.82,42523.57,42523.82,19670,140,0
2025-01-02 10:00:00+00:00,42523.57,42523.82,42523.57,42523.82,19652,140,0
